Time (Seconds),ROI 28,ROI 29,ROI 54,ROI 33,ROI 83
39,0.20353496900000004,0.04329570899999996,0.04446592299999996,0.04614647500000002,0.03900584188361303
40,0.179954044,0.03693473799999997,0.045371070999999985,0.048658617000000015,0.04126618279165803
41,0.17418899899999998,0.043034187,0.041836704,0.04828692300000004,0.038936452996743004
42,0.16687901600000002,0.043472889999999986,0.04469109700000001,0.04796974000000004,0.03880399325199599
43,0.15619475200000002,0.03925207599999997,0.04448149000000001,0.045943716999999995,0.041187132663714016
44,0.15569653400000003,0.03880287199999999,0.04563447599999998,0.044038314999999995,0.041478692662997
45,0.158476857,0.03848516099999999,0.04447214899999996,0.04402729500000002,0.04061221563029602
46,0.16127115100000003,0.03995221700000001,0.044692915,0.044054802000000004,0.042803631495937994
47,0.15947303,0.04061216099999998,0.045618824999999974,0.04506388300000003,0.04128672183856599
48,0.16890965,0.042879045000000005,0.04535993799999999,0.044950761000000006,0.04372775057799902
49,0.15551532800000004,0.04253120599999999,0.044111509999999965,0.04435507999999999,0.04113520392730499
50,0.145009566,0.038800889000000005,0.04712333399999996,0.04492036100000002,0.04339931588033
51,0.132680443,0.042032349999999996,0.04565592099999999,0.042632891000000006,0.04325782723334401
52,0.13275023300000002,0.03904959899999999,0.042895196999999996,0.04580273200000001,0.039605993615804996
53,0.12687965800000003,0.04533992999999997,0.042375720000000006,0.04049048500000002,0.04200139660100602
54,0.11915904299999999,0.040110060999999975,0.04461564600000001,0.043677118999999986,0.041308783874816984
55,0.11790959400000003,0.040570084000000006,0.04506269099999999,0.03981701900000001,0.04086348444881702
56,0.11435588399999999,0.037195319999999976,0.04420337299999999,0.04209555800000003,0.040415385109631025
57,0.11271539,0.039538786999999964,0.042353843,0.04363176499999999,0.04124479527917799
58,0.10266180900000002,0.039027550999999994,0.045734584999999994,0.043812538999999984,0.04449486162663799
59,0.10434965100000002,0.043229456,0.04407787799999996,0.047118590000000016,0.043666358394405
60,0.09247140400000001,0.04051168799999999,0.04357898700000001,0.04077174100000003,0.04349419445625499
61,0.08388283700000002,0.04064309799999999,0.04410596,0.03845531899999999,0.043995428709758005
62,0.086587463,0.04076791299999999,0.04812192399999998,0.04086103299999999,0.04229253210985498
63,0.08527794300000002,0.04396307199999999,0.045150214999999994,0.04088855800000002,0.042115366147633976
64,0.088411615,0.04193830900000001,0.044792514000000005,0.04237305200000002,0.04671243240007303
65,0.08273392500000001,0.041247421000000006,0.047438380999999974,0.04203200700000004,0.037706252278480984
66,0.08718774900000001,0.04177856399999996,0.04439036099999999,0.046459839,0.04194732325117598
67,0.089415311,0.04003005300000001,0.044304010000000005,0.044429675,0.04253429878016898
68,0.085079293,0.04214459199999998,0.04901129399999998,0.042566254000000026,0.042820005608325024
69,0.090973264,0.046352718000000015,0.046602376,0.04658330700000002,0.044918653594201025
70,0.09673702,0.03960744499999996,0.047569584,0.044011082000000035,0.03995683203685799
71,0.10338357900000003,0.0019854939999999766,0.009727121999999977,0.0035799400000000037,0.005247879093169011
72,0.11012658500000003,0.0035252799999999918,0.009105506999999985,0.0048811200000000166,0.004557397446186995
73,0.120061799,0.006316675999999993,0.007222647999999998,0.004380863000000013,0.006027758615882006
74,0.11100280600000004,0.005975913999999999,0.011215520999999978,0.0040789560000000225,0.0030610799036780156
75,0.10769334,0.004238670999999999,0.011493033999999985,0.005890070000000025,0.004382528369299005
76,0.10838256500000001,0.002637970999999989,0.009716805999999995,0.0031427990000000017,0.0033326877061400084
77,0.10822002700000002,0.001872797999999981,0.01589335,0.0047718920000000276,0.001729050989957015
78,0.11697742000000003,0.002530882999999984,0.013172605999999976,0.0055022550000000114,0.0045964253371439945
79,0.13093063000000002,0.00248330699999999,0.02251318599999999,0.00825071300000002,0.007287789202581996
80,0.13973418900000004,0.0014112339999999834,0.032267677999999994,0.004988390000000009,0.006360261663067995
81,0.13706955300000004,0.0006298720000000035,0.06810804499999998,0.004451571000000015,0.004175050890558002
82,0.15284042700000003,0.0009341439999999979,0.439835029,0.0035927820000000166,0.005125802044468997
83,0.14021107800000002,0.003794010999999986,0.423564706,0.007114484000000004,0.011317429483853003
84,0.143291458,0.0,0.349444514,0.007959820000000006,0.0064951865244559925
85,0.138514654,0.006610746000000001,0.272642818,0.0063169730000000035,0.0030534323274460096
86,0.138190075,0.006625263999999992,0.214068537,0.013015029000000011,0.007264008547167994
87,0.12160390400000001,0.004068642999999983,0.181213682,0.0072347490000000125,0.0005868753187210085
88,0.11928933300000003,0.005328586999999996,0.18363141,0.0030009780000000152,0.004422731877626013
89,0.117635183,0.006040600999999979,0.194738847,0.003935552000000009,0.0059961994986850176
90,0.114192867,0.004414453999999984,0.223604912,0.0028598890000000043,0.0012067970703480146
91,0.109654375,0.009358011,0.264564625,0.012114579000000014,0.003748427609388011
92,0.10855108599999999,0.009846511000000002,0.257404123,0.007346131000000006,0.006140877279076001
93,0.105980975,0.012127750999999992,0.229809153,0.003686715000000007,0.001807728468587011
94,0.09672281200000002,0.009688552999999989,0.19672232699999997,0.005382389000000015,0.0069033943995510105
95,0.09407374900000001,0.017738174999999995,0.18290776199999997,0.004654949000000019,0.007929166581603003
96,0.083847371,0.024146221999999995,0.173299076,0.0066647130000000165,0.007299729000682015
97,0.08026978900000001,0.062146953999999976,0.16577914499999996,0.006097503000000004,0.007742362375733003
98,0.07922474100000002,0.382150033,0.201167431,0.008163346000000016,0.007359685037209018
99,0.06803732200000001,0.37064567899999995,0.237417518,0.0007572730000000027,0.0038618801118500135
100,0.06531545600000002,0.309990614,0.270040839,0.004633315000000027,0.004800066449400009
101,0.06163623400000001,0.265028051,0.258689738,0.005280496000000023,0.0019475040811459954
102,0.05489279800000002,0.231964954,0.23861144299999998,0.007323006000000021,0.0035474070718219952
103,0.04942284500000002,0.214982342,0.21291586,0.0069998450000000045,0.009245335855009001
104,0.04573674800000002,0.21497557299999998,0.19650953599999998,0.006742499000000013,0.011786612719113992
105,0.040884013000000025,0.214662827,0.20578409799999997,0.005589345000000023,0.008554440064267005
106,0.034394173,0.229521572,0.2312704,0.0006409660000000206,0.006838470726087009
107,0.031893031000000016,0.240858894,0.26706726799999997,0.004696541000000026,0.010101263284954004
108,0.03001551900000002,0.21975024199999998,0.26522535799999997,0.0048869340000000094,0.007145312992931002
109,0.02643673100000002,0.208503306,0.23079720399999998,0.006053114000000026,0.008500298293907
110,0.020893187000000008,0.19324218199999998,0.205058964,0.004371387000000004,0.008911754534721011
111,0.016180214,0.181516222,0.17984655,0.0027345790000000147,0.010634521005738001
112,0.019703865000000015,0.17399461699999996,0.16718280399999996,0.0006621920000000059,0.008364870636093008
113,0.015012649000000017,0.15289701499999997,0.187609698,0.005530477000000006,0.007821585248967006
114,0.017170853000000014,0.155365529,0.210457279,0.003849970000000008,0.009971373963826996
115,0.016792837000000005,0.146178778,0.223944482,0.006334650000000025,0.010641859043729995
116,0.012586460000000022,0.143707131,0.20625640099999998,0.004545771000000004,0.014844529646400012
117,0.014015280000000019,0.12875160399999996,0.18608287099999998,0.004413681000000003,0.012004012442881018
118,0.015003130000000003,0.12726020100000002,0.151395768,0.009132322000000026,0.012555361621163996
119,0.013454235000000009,0.11754527999999997,0.126333602,0.004621795000000012,0.013510611338043016
120,0.013657558000000014,0.12261597699999999,0.10527629699999999,0.0007600740000000272,0.011452504728245994
121,0.015048980000000017,0.11742977799999998,0.086241916,0.0,0.016352136074313017
122,0.01269677700000002,0.11685838999999998,0.074659477,0.007181504000000005,0.015474841022891012
123,0.013209415000000002,0.11620770799999997,0.06896749099999999,0.006233234000000004,0.020225881704756005
124,0.011478001000000015,0.10957692199999997,0.065433574,0.012182332000000018,0.019285005484448003
125,0.011258445000000006,0.10087137099999999,0.055527251,0.010645209000000017,0.020285855728018
126,0.008292638000000019,0.093480804,0.05116154199999998,0.006636524000000005,0.022942821415009
127,0.010182216000000022,0.086557142,0.04595434799999998,0.012991473000000003,0.023097094916466
128,0.007967864000000019,0.08224690799999998,0.03855774499999998,0.01687606900000002,0.02567198391863401
129,0.010576632000000002,0.074196083,0.03653256399999999,0.014697474000000016,0.028131441243818
130,0.007913055000000002,0.06732142799999999,0.03011330499999998,0.014131937000000011,0.020056069191058012
131,0.008919520000000014,0.062609474,0.027222508999999978,0.015002574000000019,0.028125986473485992
132,0.006781165000000006,0.051993659,0.02857206499999998,0.012014152,0.025225733423168
133,0.008043640000000019,0.047308972999999976,0.029827395999999978,0.01722311800000001,0.02671080153286401
134,0.009020095000000006,0.050453569000000004,0.025731957,0.021490160000000008,0.025014661487001016
135,0.011831636000000006,0.04512865899999999,0.023653172,0.019271639000000007,0.022895652386527993
136,0.009338019000000003,0.041063606,0.021290927999999987,0.03390393600000002,0.023769070784816992
137,0.009164486999999999,0.03971261899999998,0.021175870999999985,0.039179714000000004,0.026749094204671003
138,0.009399660000000004,0.038325340999999985,0.01656413699999998,0.05841760200000001,0.024566470584661992
139,0.010757114000000012,0.036029531000000004,0.017367096,0.14102683300000002,0.040027000595841994
140,0.007512831999999997,0.034162707999999986,0.013229445999999978,0.297732067,0.06541896372807901
141,0.01006464600000001,0.030682901999999984,0.014527669999999993,0.281032549,0.37913083451087104
142,0.01187907000000002,0.027530692999999995,0.012663640999999976,0.250679588,0.653570218337553
143,0.011252885000000018,0.031011757,0.015254392999999977,0.23126058100000002,0.551425615842554
144,0.010287063000000013,0.03240026799999998,0.013038466999999998,0.20113698400000002,0.415618511195582
145,0.013676197000000001,0.028144151999999978,0.011800498999999992,0.18440679600000004,0.32291094275686105
146,0.016977996000000023,0.03339466199999999,0.010678312999999995,0.17943763300000004,0.251936518739
147,0.015337861000000008,0.035710562,0.010475023,0.17475223,0.223221737932548
148,0.019203534000000022,0.033508292999999995,0.010925121999999982,0.16425761500000002,0.20041602279615203
149,0.016124634,0.038099630999999995,0.008576728999999977,0.163525168,0.198956359828473
150,0.018195428000000013,0.039638075999999994,0.008660553999999987,0.153550684,0.19870135671249198
151,0.016922908000000014,0.05531840199999999,0.008057941999999985,0.15044207200000004,0.22077982448888103
152,0.017513549000000017,0.06485053299999999,0.00943116899999999,0.13335277900000003,0.24921672419415
153,0.022708277,0.092211882,0.005165437999999994,0.13734689700000002,0.27185923731692196
154,0.018882165000000006,0.21083841399999997,0.010925503999999975,0.134684254,0.26438484784348704
155,0.020986388000000022,0.387788655,0.008181809999999984,0.14123514200000004,0.239297363490336
156,0.02368363000000001,0.370054084,0.007032661999999995,0.171778243,0.209099875747333
157,0.018637874,0.337405815,0.0064421429999999835,0.219675269,0.17461787272729198
158,0.024343626000000007,0.27796335899999997,0.0065529359999999814,0.227675421,0.14286435932787803
159,0.02316401700000001,0.23165806,0.007215535999999995,0.225739637,0.116939968207416
160,0.019843923000000013,0.200723861,0.008864219999999978,0.21325466000000004,0.09307955853949401
161,0.023453626000000005,0.16525064,0.00166477399999998,0.218742897,0.069833756739692
162,0.023904227,0.16045478199999996,0.008198088999999992,0.216241042,0.06046084055998702
163,0.023133513000000022,0.14536545499999998,0.006878342999999981,0.207617714,0.04815978811947799
164,0.01875548000000002,0.14726908,0.007490450999999981,0.20349575600000003,0.041270437526749
165,0.01628226000000002,0.154954357,0.006854781999999976,0.20071752800000003,0.030762197041135003
166,0.016047726000000012,0.16893902099999997,0.00804506499999999,0.19589971900000003,0.028236429531561996
167,0.021126611000000017,0.187596985,0.004279568999999983,0.196422052,0.022321688673584
168,0.014105251000000013,0.21696216699999998,0.010302492999999996,0.187050463,0.01906460267004101
169,0.019828711,0.233145251,0.011229670999999997,0.169965307,0.015374488198661995
170,0.01609237200000002,0.23827293900000002,0.007090983999999995,0.15299316200000002,0.015253092347516012
171,0.012366545000000007,0.21546802599999998,0.0038121179999999755,0.141544159,0.010972165038009019
172,0.015150465000000002,0.191076747,0.007591636999999984,0.13726606400000002,0.009529230849360998
173,0.014306608999999998,0.168424482,0.010168971999999998,0.127544732,0.008690301374083997
174,0.011265923000000011,0.16429680800000002,0.008734729999999996,0.12146693400000003,0.005489367663037009
175,0.009068608000000006,0.15707742999999996,0.007423364999999987,0.112858923,0.005079375335002995
176,0.011617292000000001,0.153822311,0.00703509699999999,0.0941632,0.007117523655294
177,0.009297409000000006,0.16223360599999997,0.009496852,0.088670522,0.005369914072198001
178,0.01183669200000001,0.17518202499999996,0.008829501999999989,0.08014264600000001,0.006096894478688997
179,0.011378722000000008,0.218663781,0.007465398999999984,0.07154273200000003,0.003941528891768992
180,0.012298261000000005,0.232495938,0.00702330499999998,0.06386728500000002,0.005434566384779016
181,0.012187164,0.211487198,0.009145026,0.05907413,0.002875687840351998
182,0.013893385000000008,0.20328083999999996,0.0068167140000000015,0.04450137800000001,0.002483776860612019
183,0.011642760000000002,0.18186371899999998,0.006329173999999993,0.04893784500000001,0.0005018309816860189
184,0.010383183000000018,0.159969231,0.006662249999999981,0.04078321500000001,0.004578014539114994
185,0.010004766999999998,0.15524194399999997,0.006218814999999989,0.03581620000000002,0.005932814829374994
186,0.01314578700000002,0.160607683,0.008780917999999999,0.03350718700000002,0.0035563167715670085
187,0.009259078000000004,0.16565918200000002,0.008579168999999998,0.028258380000000027,0.004402199039665017
188,0.011910695999999998,0.169749671,0.008387956000000002,0.025100627000000014,0.0067487128783950134
189,0.013548006000000001,0.18910991900000002,0.005127793999999991,0.030278201000000005,0.007277907448821008
190,0.01355231200000001,0.191842344,0.007262807999999982,0.022604172000000006,0.005434405958776006
191,0.01645021100000002,0.190767389,0.010655819999999983,0.029479773000000015,0.004353451849381018
192,0.011945925000000024,0.179440924,0.008347821999999977,0.02122739300000001,0.008491582988370994
193,0.016834001000000015,0.161900251,0.009889606999999995,0.018231967000000016,0.0062602691997730164
194,0.015941549,0.144533539,0.008488489999999987,0.019230701000000017,0.0026595272859390173
195,0.012691574000000011,0.12521987299999998,0.006296760999999984,0.01398207500000001,0.005744027683247999
196,0.013971192000000021,0.10995116500000002,0.00840676899999998,0.016695768000000027,0.003087295889653008
197,0.017811525000000022,0.10874901599999998,0.008966690999999999,0.014393086000000027,0.001649127862850014
198,0.016735284000000017,0.10398713599999998,0.00878731399999999,0.014016244000000011,0.004073182934340003
199,0.022561639000000022,0.103650311,0.007828630999999975,0.011381235000000017,0.005184743122701008
200,0.016082465000000018,0.10216220499999998,0.007586387,0.014501962000000007,0.004888348280504995
201,0.02055712600000001,0.09883847399999998,0.009117712,0.013477641000000012,0.007736940178789009
202,0.023401296000000016,0.10416846600000002,0.008026475999999977,0.014556944000000016,0.0071857639691580155
203,0.027467183000000006,0.11939194999999997,0.008512395999999978,0.015381967000000024,0.003920918459457995
204,0.027539849000000005,0.128900852,0.01211177699999999,0.013742038000000012,0.00609161650062201
205,0.024705085000000016,0.14810246500000002,0.008586175000000001,0.00890924500000001,0.004267571100884993
206,0.02976128,0.179988364,0.007010599999999978,0.012536889000000023,0.008638345299708
207,0.031135755000000015,0.22561257299999998,0.012781531999999984,0.016085753000000008,0.0057440744946460065
208,0.034526082000000013,0.231809983,0.007762562000000001,0.013829468000000011,0.005796606821201006
209,0.04458350900000002,0.219298969,0.004149878999999995,0.011593120000000012,0.003653148842369003
210,0.049794432,0.214432736,0.007198134999999994,0.012494601000000022,0.008909622215254015
211,0.06440246300000002,0.203035329,0.006456022999999977,0.015172062000000014,0.005844230231452002
212,0.09827845100000002,0.192502711,0.007873241999999975,0.017535940000000028,0.006984139238338016
213,0.173362783,0.175996896,0.009076484999999995,0.013835381000000008,0.005606110727815
214,0.26203231699999996,0.15947149900000002,0.00615391899999998,0.013962747000000025,0.006698226918054995
215,0.230264911,0.16085583199999998,0.008522723999999982,0.012957595000000016,0.007190377369196005
216,0.194228641,0.17239733499999998,0.006668215999999977,0.015549700000000027,0.004829577947557007
217,0.163693165,0.177080507,0.004524650999999991,0.017945143000000024,0.00653489792895301
218,0.141442783,0.172903812,0.006751168000000002,0.01220426600000002,0.0038512373566119973
219,0.12191589500000002,0.17041867099999997,0.0059848809999999975,0.012485446000000011,0.002785747616251999
220,0.10185998300000002,0.18221207299999997,0.0064170879999999875,0.018358598000000004,0.005363478773072999
221,0.09107121900000001,0.170910925,0.0065810169999999946,0.015028261000000015,0.004356624873418008
222,0.08196673900000001,0.168261555,0.007999812999999995,0.013648008000000017,0.004093423636391008
223,0.07769895500000001,0.184154062,0.005916709999999992,0.012747173,0.005556802701036007
224,0.063796662,0.17519983699999997,0.009645085999999997,0.012631269,0.004286291843894008
225,0.057426946000000006,0.179778504,0.009290420999999993,0.013656079000000015,0.00622434857691101
226,0.052163404000000024,0.18405293499999997,0.008135701999999995,0.018217066000000004,0.008762606418557
227,0.047880534,0.179481463,0.012835593999999978,0.008159492000000018,0.0028184578012730166
228,0.03607739600000001,0.177498286,0.010236654999999983,0.005102212000000023,0.007984730515728011
229,0.037430216000000016,0.17714588999999997,0.015160110999999976,0.010140434000000004,0.008307370578493012
230,0.034054681,0.16952475499999997,0.015380744000000002,0.010523941000000009,0.0073575890837589975
231,0.029015975,0.159036075,0.01683315099999999,0.01340614200000001,0.0031518245290290126
232,0.031538977000000024,0.15661945700000002,0.02641769499999999,0.012775592000000002,0.006644904748062008
233,0.029756643,0.160868175,0.044542358999999976,0.00871633300000002,0.008776407700467004
234,0.029040535000000006,0.15452126,0.314990115,0.012184427000000025,0.007027266415396
235,0.03090256400000002,0.15997340599999998,0.387081359,0.009411729000000008,0.008923087140734004
236,0.024389609000000007,0.142022963,0.33771050199999997,0.01024317600000002,0.002916673527576019
237,0.030092982000000018,0.146369254,0.284328186,0.007844922000000004,0.007564183584522016
238,0.026486759,0.14293085,0.24322317799999998,0.009534609000000027,0.009174622949929018
239,0.025499440000000012,0.14393824899999996,0.22095406899999998,0.010525007000000003,0.010623469361832005
240,0.027273504000000004,0.14060124200000002,0.20666302799999997,0.01144203100000002,0.005744145952449015
241,0.033674129,0.14203665399999998,0.20706590399999997,0.009325472000000001,0.007648988503158011
242,0.029776989000000004,0.147370695,0.240138307,0.015279599000000005,0.006996867381288019
243,0.03128756200000002,0.14046936,0.243651271,0.009775089000000015,0.004759031403027997
244,0.036381912000000016,0.144806875,0.22992584,0.008324834000000003,0.005549253504814999
245,0.036316975,0.13559626999999996,0.21222361899999997,0.010761978000000005,0.009132109519750992
246,0.034176765,0.13556543599999998,0.204879415,0.016615007000000015,0.005597893110849017
247,0.029448540000000023,0.12828987599999997,0.221843625,0.011068542000000015,0.008139320736705008
248,0.034051201,0.12806452899999998,0.223281183,0.011955092,0.011286924578965019
249,0.03303194500000001,0.11203987599999998,0.21671586999999998,0.01436915800000002,0.011648938697534
250,0.03313168300000002,0.10785531300000001,0.207899552,0.019621535000000023,0.017177048995769995
251,0.02835443400000001,0.098774426,0.21260687499999997,0.017766243000000015,0.01120614895900901
252,0.030077822000000004,0.094123757,0.211199299,0.021999370000000018,0.016006594978487998
253,0.029749763000000012,0.08033589,0.205017306,0.020259629,0.016565872694416006
254,0.025853174000000007,0.076736215,0.17221169399999997,0.027177266000000005,0.016054560503641013
255,0.02161305200000002,0.070631258,0.173156427,0.02905886200000002,0.015708984906597
256,0.023832978000000005,0.058311476,0.189834897,0.030974591000000024,0.020788241426276
257,0.01898234600000001,0.060326515,0.250911118,0.04616156300000002,0.013658410019088019
258,0.020092573000000002,0.055988869999999996,0.26551578,0.07248077900000002,0.011085629964985994
259,0.01770585400000002,0.05089157799999999,0.260926952,0.192965726,0.010573863267617
260,0.017589143,0.04745169499999999,0.22214288599999998,0.27918189600000004,0.013355983290374018
261,0.016346951,0.04389902899999998,0.208185752,0.26892135100000003,0.012774862502515
262,0.016742487,0.040528813999999996,0.192799869,0.23486681400000003,0.011257412522044014
263,0.014889015000000005,0.040894985999999994,0.20967968599999998,0.22619513000000002,0.008451599107774016
264,0.016755139000000002,0.03347292499999999,0.212964292,0.198314532,0.010384321321198015
265,0.014761634000000023,0.03539508999999999,0.22110489899999997,0.185521129,0.010811410422429002
266,0.013715456000000015,0.03072997799999999,0.23307106099999997,0.167360993,0.007524359048599993
267,0.015129104000000004,0.024106167999999983,0.21495164499999997,0.155834244,0.006366220181237003
268,0.00919640300000002,0.025116951,0.19511661399999997,0.15526754000000004,0.005391789838932015
269,0.015184761000000019,0.024459094999999986,0.18229140499999996,0.16119274300000003,0.011043967942637012
270,0.014181386000000018,0.01636921699999999,0.17055095599999998,0.16593057700000002,0.010642886844532018
271,0.013096208999999998,0.02048477899999998,0.15062069499999997,0.17931397300000002,0.005963533289465001
272,0.01436604900000002,0.017965521999999984,0.13908117199999998,0.187149,0.006914114286311002
273,0.01388255100000002,0.01548113499999998,0.16524770499999997,0.20311275500000003,0.009376249442999002
274,0.012971665000000021,0.014090931000000001,0.205144948,0.20171524000000002,0.005559737569131001
275,0.011014076000000012,0.013410539999999999,0.23421425299999998,0.20200330900000002,0.006521283677140999
276,0.013603439000000023,0.01619722899999998,0.22822964099999998,0.196853141,0.007393967823000003
277,0.009737182000000011,0.012626378999999993,0.216262872,0.183912957,0.005276710911009008
278,0.014548601000000022,0.011485704999999985,0.19419598099999996,0.185129339,0.009300973328707995
279,0.010067339000000008,0.013038585999999991,0.166392887,0.192886108,0.005635982838112008
280,0.016164958000000007,0.014685274999999998,0.1620081,0.19058407100000002,0.007645589983373002
281,0.01467285800000001,0.011337652000000004,0.15776423299999998,0.190812251,0.005373530028097012
282,0.011805942000000014,0.012412604999999993,0.150504258,0.19324987800000004,0.005420836601712997
283,0.014969752000000003,0.011198961999999979,0.146748227,0.18586940400000002,0.0026338985349770028
284,0.015033792000000018,0.009517344999999983,0.14398502600000002,0.17146616200000003,0.005967841596199008
285,0.017484258000000003,0.00941492599999999,0.13702028499999996,0.16567251700000002,0.0075483566826829995
286,0.01712048300000002,0.012491843000000002,0.12787449899999997,0.15552223600000004,0.0060578864966150114
287,0.021314310000000003,0.010565541999999983,0.11526407099999997,0.144605869,0.003707287200820003
288,0.016099768000000014,0.011410857999999996,0.11210911799999998,0.12778964400000004,0.007617202204495993
289,0.01608356800000002,0.014061702999999981,0.09581696299999998,0.11964587300000001,0.007281902985911998
290,0.019243196000000018,0.01429424999999998,0.091113429,0.104234461,0.007566559800611994
291,0.022520349000000023,0.010228872,0.07268534699999998,0.09814990100000001,0.005682513743962003
292,0.024150172999999997,0.008388857,0.06078492399999999,0.08359756200000001,0.003573051037305014
293,0.031824798000000015,0.013926741999999992,0.05412051499999998,0.07656406400000001,0.008153980256180998
294,0.03674084700000002,0.00566356799999998,0.04505469099999998,0.06654233300000001,0.006451558633873006
295,0.04512226500000002,0.008486599999999983,0.03475323699999999,0.060971622,0.005967167946655999
296,0.07284606800000001,0.009437721999999982,0.03146486499999998,0.06299870700000001,0.008320593025173018
297,0.090571807,0.011394113999999983,0.02947662199999998,0.05764282500000001,0.008015753283172
298,0.16526007900000003,0.009515066999999988,0.02510153899999998,0.04797952900000002,0.00849408705629201
299,0.237510653,0.009328257999999978,0.017716063999999976,0.04601269100000002,0.007396404875283008
300,0.23527431099999999,0.009115954999999981,0.017792841999999975,0.046140128,0.012094731912570017
301,0.19846303,0.009806190999999992,0.02110511299999998,0.033904744000000014,0.009517390976143014
302,0.15855465900000001,0.010426146999999997,0.016341033999999977,0.03273926300000002,0.009992994630667995
303,0.140632832,0.006964821999999982,0.017790192999999982,0.038618658,0.007320068428514015
304,0.11814991500000002,0.010402790999999995,0.012555381999999976,0.03285905200000003,0.00718290704206101
305,0.10524070700000002,0.009754367999999985,0.017300473999999982,0.03215151800000002,0.008748969773899995
306,0.09654337500000001,0.013401866999999984,0.018349557999999988,0.030731899000000007,0.010455564839371018
307,0.088094581,0.00875010699999998,0.015202664999999976,0.031239707000000005,0.009304597441601004
308,0.08105151300000002,0.005403428999999987,0.020450267999999994,0.03551158500000001,0.007794138951233015
309,0.070629894,0.011778693999999978,0.016324747,0.038047125000000015,0.008981697318153015
310,0.056652955000000005,0.0073059859999999865,0.01708958799999999,0.04185952500000001,0.008938479538230015
311,0.05780168900000002,0.009019551999999986,0.019900901999999998,0.04491420700000001,0.004093560001117019
312,0.05142537,0.01026105699999999,0.02270866299999999,0.051180749000000025,0.005873647998826004
313,0.04515106300000002,0.009855424000000002,0.026329700999999983,0.057443876000000005,0.008476246823496014
