Time,Single Release,Narrow Spike,Burst,Wide Spike
35,0.43435467000000005,0.34474314100000003,0.04344053799999997,0.03991299100000001
36,0.4431831620000001,0.29841110400000004,0.044671986,0.041050876999999986
37,0.45318673200000004,0.25551870200000004,0.03913419899999998,0.039174763
38,0.45569004,0.21791630800000003,0.03791612,0.03813022300000002
39,0.472253378,0.20353496900000004,0.04329570899999996,0.04114519500000002
40,0.4708812680000001,0.179954044,0.03693473799999997,0.03775501800000003
41,0.48298851900000006,0.17418899899999998,0.043034187,0.04178897100000001
42,0.4932851490000001,0.16687901600000002,0.043472889999999986,0.04290598000000001
43,0.4987197160000001,0.15619475200000002,0.03925207599999997,0.04194014699999998
44,0.516069016,0.15569653400000003,0.03880287199999999,0.038801629000000004
45,0.503424445,0.158476857,0.03848516099999999,0.04419382599999999
46,0.491288543,0.16127115100000003,0.03995221700000001,0.04204728899999999
47,0.501329001,0.15947303,0.04061216099999998,0.04420011899999998
48,0.5007368790000001,0.16890965,0.042879045000000005,0.041725349999999994
49,0.5133617930000001,0.15551532800000004,0.04253120599999999,0.04223335100000003
50,0.510780109,0.145009566,0.038800889000000005,0.04533464100000001
51,0.49158902700000007,0.132680443,0.042032349999999996,0.04381916600000002
52,0.48514494500000005,0.13275023300000002,0.03904959899999999,0.040966398000000015
53,0.4920462320000001,0.12687965800000003,0.04533992999999997,0.04070847799999999
54,0.48057670500000005,0.11915904299999999,0.040110060999999975,0.03866504900000001
55,0.48185561600000004,0.11790959400000003,0.040570084000000006,0.04110128499999999
56,0.45818009300000007,0.11435588399999999,0.037195319999999976,0.042844887
57,0.46561924200000004,0.11271539,0.039538786999999964,0.04110646299999998
58,0.457509854,0.10266180900000002,0.039027550999999994,0.04428698600000003
59,0.45043785700000005,0.10434965100000002,0.043229456,0.045898264999999994
60,0.42894221200000004,0.09247140400000001,0.04051168799999999,0.040250697
61,0.43749615500000005,0.08388283700000002,0.04064309799999999,0.04323844900000001
62,0.41990774900000005,0.086587463,0.04076791299999999,0.04079666300000001
63,0.414688587,0.08527794300000002,0.04396307199999999,0.044195335
64,0.40830871600000007,0.088411615,0.04193830900000001,0.04553619600000003
65,0.402299634,0.08273392500000001,0.041247421000000006,0.043237267000000024
66,0.39162088100000003,0.08718774900000001,0.04177856399999996,0.044477237
67,0.394539588,0.089415311,0.04003005300000001,0.04347956000000003
68,0.373834066,0.085079293,0.04214459199999998,0.04340197699999998
69,0.37342605400000006,0.090973264,0.046352718000000015,0.04156189399999999
70,0.360970766,0.09673702,0.03960744499999996,0.04145505199999999
71,0.357143934,0.10338357900000003,0.0019854939999999766,0.00606922700000001
72,0.349791227,0.11012658500000003,0.0035252799999999918,0.0038952150000000074
73,0.348693115,0.120061799,0.006316675999999993,0.005038142999999995
74,0.336919509,0.11100280600000004,0.005975913999999999,0.004533713999999994
75,0.32706635000000006,0.10769334,0.004238670999999999,0.0011998850000000116
76,0.32875243900000006,0.10838256500000001,0.002637970999999989,0.0010495920000000158
77,0.334969308,0.10822002700000002,0.001872797999999981,0.003629974000000008
78,0.309278296,0.11697742000000003,0.002530882999999984,0.0022930850000000003
79,0.31467821800000007,0.13093063000000002,0.00248330699999999,0.0018763830000000092
80,0.31192607000000006,0.13973418900000004,0.0014112339999999834,0.003504569000000013
81,0.31515717099999996,0.13706955300000004,0.0006298720000000035,0.004426035999999994
82,0.309995448,0.15284042700000003,0.0009341439999999979,0.0009404550000000067
83,0.298371752,0.14021107800000002,0.003794010999999986,0.003940551000000014
84,0.296225528,0.143291458,0.0,0.0017050360000000209
85,0.288602083,0.138514654,0.006610746000000001,0.0015652980000000205
86,0.29628073499999996,0.138190075,0.006625263999999992,0.0037732109999999985
87,0.287779715,0.12160390400000001,0.004068642999999983,0.005259549000000002
88,0.29516146900000007,0.11928933300000003,0.005328586999999996,0.0012772119999999998
89,0.280210757,0.117635183,0.006040600999999979,0.0026084660000000037
90,0.28014393000000004,0.114192867,0.004414453999999984,0.004886780000000007
91,0.28614547300000004,0.109654375,0.009358011,0.0050970449999999945
92,0.275830357,0.10855108599999999,0.009846511000000002,0.0
93,0.27602040400000005,0.105980975,0.012127750999999992,0.0016030580000000183
94,0.277905363,0.09672281200000002,0.009688552999999989,0.003967491000000017
95,0.275588009,0.09407374900000001,0.017738174999999995,0.002587365000000008
96,0.267181837,0.083847371,0.024146221999999995,0.004905798000000017
97,0.268395139,0.08026978900000001,0.062146953999999976,0.0009930860000000041
98,0.270218768,0.07922474100000002,0.382150033,0.004560122999999999
99,0.27229808600000005,0.06803732200000001,0.37064567899999995,0.006352884000000003
100,0.27933345100000007,0.06531545600000002,0.309990614,0.0064938570000000195
101,0.28155887,0.06163623400000001,0.265028051,0.003983696000000009
102,0.272898596,0.05489279800000002,0.231964954,0.007092222000000009
103,0.277451294,0.04942284500000002,0.214982342,0.00629695700000002
104,0.276300246,0.04573674800000002,0.21497557299999998,0.008151115000000014
105,0.28120695400000006,0.040884013000000025,0.214662827,0.00602739200000002
106,0.279031653,0.034394173,0.229521572,0.00570079200000001
107,0.27216756799999997,0.031893031000000016,0.240858894,0.003645569000000015
108,0.27535023300000006,0.03001551900000002,0.21975024199999998,0.006476430000000005
109,0.28268715099999997,0.02643673100000002,0.208503306,0.005698759999999997
110,0.290542913,0.020893187000000008,0.19324218199999998,0.004384478999999997
111,0.28952859200000003,0.016180214,0.181516222,0.0038664550000000186
112,0.28591005999999997,0.019703865000000015,0.17399461699999996,0.00785171200000001
113,0.27929522800000006,0.015012649000000017,0.15289701499999997,0.0069404540000000126
114,0.28514251,0.017170853000000014,0.155365529,0.009770975000000015
115,0.28720914100000006,0.016792837000000005,0.146178778,0.012256926000000001
116,0.28941518600000005,0.012586460000000022,0.143707131,0.008968455000000014
117,0.29182763700000003,0.014015280000000019,0.12875160399999996,0.00671366100000001
118,0.29359473300000005,0.015003130000000003,0.12726020100000002,0.010360543
119,0.28788341500000003,0.013454235000000009,0.11754527999999997,0.01056810800000002
120,0.296215891,0.013657558000000014,0.12261597699999999,0.009905037000000005
121,0.30276420000000004,0.015048980000000017,0.11742977799999998,0.01683642000000002
122,0.290669799,0.01269677700000002,0.11685838999999998,0.013292967000000017
123,0.29913123799999997,0.013209415000000002,0.11620770799999997,0.018917902000000014
124,0.31496268699999996,0.011478001000000015,0.10957692199999997,0.014296342000000017
125,0.30877905400000005,0.011258445000000006,0.10087137099999999,0.020273753000000005
126,0.30704723200000006,0.008292638000000019,0.093480804,0.026234409000000014
127,0.31420913100000003,0.010182216000000022,0.086557142,0.031133881000000002
128,0.30924826800000005,0.007967864000000019,0.08224690799999998,0.051597004
129,0.31428638500000006,0.010576632000000002,0.074196083,0.15517462399999998
130,0.312179059,0.007913055000000002,0.06732142799999999,0.317405538
131,0.31674790100000005,0.008919520000000014,0.062609474,0.261863134
132,0.31140236600000004,0.006781165000000006,0.051993659,0.197344056
133,0.316298243,0.008043640000000019,0.047308972999999976,0.16111476800000002
134,0.32875681600000006,0.009020095000000006,0.050453569000000004,0.13835578199999998
135,0.315901734,0.011831636000000006,0.04512865899999999,0.141569748
136,0.327183373,0.009338019000000003,0.041063606,0.15107036699999998
137,0.330547779,0.009164486999999999,0.03971261899999998,0.190052754
138,0.329455147,0.009399660000000004,0.038325340999999985,0.18923119700000002
139,0.338210005,0.010757114000000012,0.036029531000000004,0.17558363
140,0.341977556,0.007512831999999997,0.034162707999999986,0.157525963
141,0.341724068,0.01006464600000001,0.030682901999999984,0.137921678
142,0.32979506700000005,0.01187907000000002,0.027530692999999995,0.130968191
143,0.330927799,0.011252885000000018,0.031011757,0.11952673899999999
144,0.348984898,0.010287063000000013,0.03240026799999998,0.1124311
145,0.34882744,0.013676197000000001,0.028144151999999978,0.104415951
146,0.341526333,0.016977996000000023,0.03339466199999999,0.102247331
147,0.34612184700000004,0.015337861000000008,0.035710562,0.09593036100000002
148,0.34060848899999996,0.019203534000000022,0.033508292999999995,0.085995184
149,0.341261351,0.016124634,0.038099630999999995,0.08459303700000001
150,0.34365368399999996,0.018195428000000013,0.039638075999999994,0.071645283
151,0.34456558300000006,0.016922908000000014,0.05531840199999999,0.062051771000000006
152,0.343943565,0.017513549000000017,0.06485053299999999,0.04771755900000002
153,0.351055931,0.022708277,0.092211882,0.046900281000000016
154,0.34301940399999997,0.018882165000000006,0.21083841399999997,0.03622371500000002
155,0.340890004,0.020986388000000022,0.387788655,0.034520773000000005
156,0.34505633,0.02368363000000001,0.370054084,0.025288986000000013
157,0.33992190499999997,0.018637874,0.337405815,0.020332123000000007
158,0.34778008400000004,0.024343626000000007,0.27796335899999997,0.016864937999999996
159,0.34156389500000006,0.02316401700000001,0.23165806,0.01516508900000002
160,0.34719105400000005,0.019843923000000013,0.200723861,0.016321718000000013
161,0.34133677400000006,0.023453626000000005,0.16525064,0.011452566999999997
162,0.34302774199999997,0.023904227,0.16045478199999996,0.01057097500000001
163,0.341439559,0.023133513000000022,0.14536545499999998,0.009244503000000015
164,0.33711061900000006,0.01875548000000002,0.14726908,0.005066014000000008
165,0.338032609,0.01628226000000002,0.154954357,0.006399201000000021
166,0.348569197,0.016047726000000012,0.16893902099999997,0.006856989000000008
167,0.33402116300000007,0.021126611000000017,0.187596985,0.00456994400000002
168,0.34477190300000005,0.014105251000000013,0.21696216699999998,0.0065748210000000085
169,0.349941347,0.019828711,0.233145251,0.006964585999999995
170,0.34686703900000004,0.01609237200000002,0.23827293900000002,0.004130121000000014
171,0.34251898599999997,0.012366545000000007,0.21546802599999998,0.004663383000000021
172,0.33012818499999996,0.015150465000000002,0.191076747,0.0029219990000000085
173,0.32237343799999996,0.014306608999999998,0.168424482,0.005457932999999998
174,0.332131654,0.011265923000000011,0.16429680800000002,0.004428821999999999
175,0.32137160100000006,0.009068608000000006,0.15707742999999996,0.004490948999999994
176,0.318943494,0.011617292000000001,0.153822311,0.0021917399999999976
177,0.321888548,0.009297409000000006,0.16223360599999997,0.004354248000000005
178,0.317558491,0.01183669200000001,0.17518202499999996,0.003989919000000008
179,0.31225463600000003,0.011378722000000008,0.218663781,0.004855878000000008
180,0.31479854500000004,0.012298261000000005,0.232495938,0.005992196000000005
181,0.31674254599999996,0.012187164,0.211487198,0.007606373
182,0.314312193,0.013893385000000008,0.20328083999999996,0.009603062999999995
183,0.303991683,0.011642760000000002,0.18186371899999998,0.007673104000000014
184,0.306900072,0.010383183000000018,0.159969231,0.008789519999999995
185,0.305535703,0.010004766999999998,0.15524194399999997,0.012660647999999997
186,0.29704024500000004,0.01314578700000002,0.160607683,0.015799851000000004
187,0.29408141600000004,0.009259078000000004,0.16565918200000002,0.015544103000000004
188,0.28999525300000006,0.011910695999999998,0.169749671,0.02730896500000002
189,0.29171323699999996,0.013548006000000001,0.18910991900000002,0.044546794
190,0.284517688,0.01355231200000001,0.191842344,0.15695140400000002
191,0.28994739199999997,0.01645021100000002,0.190767389,0.327487135
192,0.28574436700000005,0.011945925000000024,0.179440924,0.269449208
193,0.289245062,0.016834001000000015,0.161900251,0.21673900899999998
194,0.284222243,0.015941549,0.144533539,0.178759063
195,0.280311004,0.012691574000000011,0.12521987299999998,0.151735379
196,0.274954578,0.013971192000000021,0.10995116500000002,0.146480069
197,0.274202276,0.017811525000000022,0.10874901599999998,0.148350394
198,0.27014972000000004,0.016735284000000017,0.10398713599999998,0.154882807
199,0.276416939,0.022561639000000022,0.103650311,0.17078172000000003
200,0.26690097599999996,0.016082465000000018,0.10216220499999998,0.19192545700000002
201,0.264997315,0.02055712600000001,0.09883847399999998,0.19700278799999998
202,0.268115521,0.023401296000000016,0.10416846600000002,0.189682609
203,0.26398837799999997,0.027467183000000006,0.11939194999999997,0.19333626800000003
204,0.26549969400000006,0.027539849000000005,0.128900852,0.18227685999999999
205,0.267763675,0.024705085000000016,0.14810246500000002,0.159507067
206,0.26294598599999996,0.02976128,0.179988364,0.14655154600000003
207,0.255502008,0.031135755000000015,0.22561257299999998,0.13570346700000002
208,0.25216262700000003,0.034526082000000013,0.231809983,0.150954374
209,0.261606051,0.04458350900000002,0.219298969,0.18217221300000003
210,0.254795342,0.049794432,0.214432736,0.210893206
211,0.24877428600000004,0.06440246300000002,0.203035329,0.19921218200000002
212,0.256682426,0.09827845100000002,0.192502711,0.192590645
213,0.249284765,0.173362783,0.175996896,0.16314228400000003
214,0.24583728400000002,0.26203231699999996,0.15947149900000002,0.13958711699999998
215,0.2382928,0.230264911,0.16085583199999998,0.11668050400000002
216,0.245501047,0.194228641,0.17239733499999998,0.10663461200000002
217,0.24874848000000002,0.163693165,0.177080507,0.09976300100000002
218,0.239361531,0.141442783,0.172903812,0.095397375
219,0.244790667,0.12191589500000002,0.17041867099999997,0.084716753
220,0.243559147,0.10185998300000002,0.18221207299999997,0.08512835000000002
221,0.23556078500000002,0.09107121900000001,0.170910925,0.081508461
222,0.234239711,0.08196673900000001,0.168261555,0.078046629
223,0.24268410399999998,0.07769895500000001,0.184154062,0.074819211
224,0.239569752,0.063796662,0.17519983699999997,0.063134086
225,0.24073369400000003,0.057426946000000006,0.179778504,0.055800761000000004
226,0.232371274,0.052163404000000024,0.18405293499999997,0.045434367
227,0.233894191,0.047880534,0.179481463,0.037649452
228,0.231625589,0.03607739600000001,0.177498286,0.03161962900000001
229,0.23120759300000002,0.037430216000000016,0.17714588999999997,0.031519399000000003
230,0.224029952,0.034054681,0.16952475499999997,0.023557349000000005
231,0.236366706,0.029015975,0.159036075,0.01833232800000001
232,0.23672585100000001,0.031538977000000024,0.15661945700000002,0.01556553200000002
233,0.225567602,0.029756643,0.160868175,0.014432303000000007
234,0.228966659,0.029040535000000006,0.15452126,0.012709652000000016
235,0.22581430300000002,0.03090256400000002,0.15997340599999998,0.00866968500000001
236,0.221879034,0.024389609000000007,0.142022963,0.010532213000000012
237,0.23054127700000002,0.030092982000000018,0.146369254,0.006688460000000007
238,0.22074973900000003,0.026486759,0.14293085,0.006201030999999996
239,0.21711758900000003,0.025499440000000012,0.14393824899999996,0.00640697400000001
240,0.23120426200000002,0.027273504000000004,0.14060124200000002,0.006184948999999995
241,0.229851363,0.033674129,0.14203665399999998,0.004357471000000002
242,0.22680547000000004,0.029776989000000004,0.147370695,0.005553501000000016
243,0.226447376,0.03128756200000002,0.14046936,0.006433660000000008
244,0.22839565400000003,0.036381912000000016,0.144806875,0.004733881999999995
245,0.21874986500000002,0.036316975,0.13559626999999996,0.004841536000000007
246,0.22557910900000003,0.034176765,0.13556543599999998,0.00563433200000002
247,0.22870765900000004,0.029448540000000023,0.12828987599999997,0.004581671000000009
248,0.22236244600000002,0.034051201,0.12806452899999998,0.003981540000000006
249,0.22417613300000003,0.03303194500000001,0.11203987599999998,0.003567199000000021
250,0.221420829,0.03313168300000002,0.10785531300000001,0.006362567000000013
251,0.224869316,0.02835443400000001,0.098774426,0.006198411000000015
252,0.21735152700000002,0.030077822000000004,0.094123757,0.007345193
253,0.222162059,0.029749763000000012,0.08033589,0.008844349000000001
254,0.22390953300000002,0.025853174000000007,0.076736215,0.010481224000000011
255,0.22408900100000004,0.02161305200000002,0.070631258,0.010818237000000008
256,0.22193677600000003,0.023832978000000005,0.058311476,0.012346497000000012
257,0.22528079000000004,0.01898234600000001,0.060326515,0.01206584500000002
258,0.22243727300000002,0.020092573000000002,0.055988869999999996,0.013443104000000011
259,0.215644292,0.01770585400000002,0.05089157799999999,0.016299654999999996
260,0.21752281400000004,0.017589143,0.04745169499999999,0.016149493000000015
261,0.226715741,0.016346951,0.04389902899999998,0.019767091000000014
262,0.224386175,0.016742487,0.040528813999999996,0.021528694000000015
263,0.220198195,0.014889015000000005,0.040894985999999994,0.02391079700000001
264,0.21868260200000003,0.016755139000000002,0.03347292499999999,0.031671878000000014
265,0.21997131500000003,0.014761634000000023,0.03539508999999999,0.043382561000000014
266,0.219417801,0.013715456000000015,0.03072997799999999,0.08565515700000001
267,0.22069859900000002,0.015129104000000004,0.024106167999999983,0.231092395
268,0.214871487,0.00919640300000002,0.025116951,0.284802068
269,0.215847857,0.015184761000000019,0.024459094999999986,0.24430483400000003
270,0.21437183700000004,0.014181386000000018,0.01636921699999999,0.194230018
271,0.214365852,0.013096208999999998,0.02048477899999998,0.14800617100000002
272,0.21836427900000002,0.01436604900000002,0.017965521999999984,0.123592166
273,0.21212525499999998,0.01388255100000002,0.01548113499999998,0.11972617099999999
274,0.217127316,0.012971665000000021,0.014090931000000001,0.11898066099999999
275,0.21584858400000004,0.011014076000000012,0.013410539999999999,0.12400073500000003
276,0.212054612,0.013603439000000023,0.01619722899999998,0.13672689999999998
277,0.21027472300000002,0.009737182000000011,0.012626378999999993,0.17094259700000003
278,0.20959391600000002,0.014548601000000022,0.011485704999999985,0.179307151
279,0.21179698900000002,0.010067339000000008,0.013038585999999991,0.172823024
280,0.208241035,0.016164958000000007,0.014685274999999998,0.16191529300000002
281,0.207046056,0.01467285800000001,0.011337652000000004,0.14467490300000002
282,0.207953452,0.011805942000000014,0.012412604999999993,0.13485855600000002
283,0.20857608600000002,0.014969752000000003,0.011198961999999979,0.11805084100000002
284,0.209792891,0.015033792000000018,0.009517344999999983,0.11597834699999998
285,0.203469932,0.017484258000000003,0.00941492599999999,0.10451186400000001
286,0.20368914800000001,0.01712048300000002,0.012491843000000002,0.09523119900000002
287,0.20762116900000002,0.021314310000000003,0.010565541999999983,0.09084092800000002
288,0.202826364,0.016099768000000014,0.011410857999999996,0.078125783
289,0.20305175,0.01608356800000002,0.014061702999999981,0.06643511600000002
290,0.203795578,0.019243196000000018,0.01429424999999998,0.06073247100000001
291,0.20122761200000003,0.022520349000000023,0.010228872,0.05428243000000002
292,0.20565932700000003,0.024150172999999997,0.008388857,0.052012379
293,0.20106037499999999,0.031824798000000015,0.013926741999999992,0.049856835000000016
294,0.20616265800000003,0.03674084700000002,0.00566356799999998,0.041891785000000015
295,0.196717985,0.04512226500000002,0.008486599999999983,0.042263311
296,0.201073767,0.07284606800000001,0.009437721999999982,0.041239128000000014
297,0.201591551,0.090571807,0.011394113999999983,0.03374528900000001
298,0.199009122,0.16526007900000003,0.009515066999999988,0.028454694000000003
299,0.20171794300000004,0.237510653,0.009328257999999978,0.02596161600000002
300,0.19869570100000003,0.23527431099999999,0.009115954999999981,0.025326619999999994
301,0.19812645400000004,0.19846303,0.009806190999999992,0.02144456
302,0.19871877400000001,0.15855465900000001,0.010426146999999997,0.022367174000000017
303,0.20004674600000003,0.140632832,0.006964821999999982,0.019488118999999998
304,0.195085404,0.11814991500000002,0.010402790999999995,0.016887294999999997
305,0.20049089300000003,0.10524070700000002,0.009754367999999985,0.014253193999999997
306,0.196878333,0.09654337500000001,0.013401866999999984,0.014922181000000007
307,0.194304159,0.088094581,0.00875010699999998,0.014845677000000002
308,0.193417988,0.08105151300000002,0.005403428999999987,0.011803480000000005
309,0.199229348,0.070629894,0.011778693999999978,0.01265490900000002
310,0.197288852,0.056652955000000005,0.0073059859999999865,0.015916912000000005
311,0.193176728,0.05780168900000002,0.009019551999999986,0.009337549
312,0.18423001400000003,0.05142537,0.01026105699999999,0.011619566999999997
313,0.192751702,0.04515106300000002,0.009855424000000002,0.011426511
314,0.191143747,0.040079368000000004,0.009739037999999978,0.012673728999999995
315,0.19359012,0.03480672700000001,0.009260768000000003,0.011997533000000005
316,0.18458670000000002,0.03501380300000001,0.007508107999999986,0.011522205000000008
317,0.18771566800000003,0.02802152600000002,0.009059686999999983,0.013186561000000013
318,0.191185276,0.028163658000000008,0.007127454999999977,0.01119967500000002
319,0.18321328100000003,0.020165132000000002,0.010770456999999983,0.014585406999999995
320,0.180323839,0.023043215000000006,0.008727164999999981,0.013851454000000013
321,0.18493634100000003,0.021347325,0.008194469999999981,0.015995092000000016
322,0.193837452,0.015657746,0.006690717999999984,0.018174844999999995
323,0.187621477,0.01717300200000002,0.007811949999999984,0.017041372
324,0.18640962200000002,0.013717210000000007,0.005436008999999992,0.017725338000000007
325,0.184402178,0.013597495000000015,0.008580490999999996,0.019137776999999995
326,0.177951797,0.01058880000000001,0.012136933999999988,0.022572907000000003
327,0.185337461,0.009358626000000009,0.008724554999999995,0.01984424500000001
328,0.18097455600000004,0.01138681800000002,0.010176461999999997,0.02477280000000001
329,0.18456975,0.014122075000000012,0.009361241999999992,0.02927790700000002
330,0.18123539000000002,0.006836062000000004,0.008099097,0.032313601
331,0.18254194800000004,0.00928506300000001,0.009597644999999988,0.04635602
332,0.18481213500000002,0.008888596999999998,0.010137938999999985,0.10958465500000003
333,0.185020176,0.005340191000000022,0.012104770999999986,0.293018218
334,0.18134760800000002,0.0040660500000000155,0.01204094,0.27018185100000003
335,0.18140359800000003,0.0046502370000000015,0.015795433999999997,0.216895813
336,0.18414694500000003,0.002256889000000012,0.015562572999999996,0.18402001299999998
337,0.181039404,0.007145774000000021,0.019056774,0.15874830299999998
338,0.18046234200000003,0.004664876000000012,0.017478627999999996,0.13477835700000002
339,0.17936522200000002,0.00519841900000001,0.01911929699999998,0.141065799
340,0.18563113700000003,0.0027306940000000057,0.02672039599999998,0.15523454600000003
341,0.179380605,0.0035735430000000123,0.03177093,0.179059062
342,0.181739964,0.005528560000000016,0.053138519999999995,0.171153989
343,0.176587766,0.005219550000000017,0.10917439299999998,0.16251014800000002
344,0.18182181700000002,0.0036436330000000072,0.33604917,0.15436156300000003
345,0.17181654100000002,0.005183239000000006,0.324001153,0.14354596600000002
346,0.17966514600000003,0.001186805000000013,0.279018748,0.122293384
347,0.17676639800000002,0.003899489000000006,0.22195002599999997,0.11934002599999999
348,0.174852763,0.001014256000000019,0.17549021399999998,0.111886135
349,0.173105994,0.0,0.16266412199999997,0.100353416
350,0.17425968700000002,0.002502501000000018,0.143160619,0.08676689500000001
351,0.174884053,0.0038468730000000007,0.12451703999999997,0.071339025
352,0.178189945,0.0014218100000000233,0.11461456199999998,0.072258552
353,0.177550089,0.00427055400000001,0.10736602499999998,0.060512204000000014
354,0.17760981700000003,0.004226402000000018,0.10155203099999999,0.050527814000000004
355,0.17438787000000003,0.00314645500000002,0.09172318799999998,0.046483494000000014
356,0.176706736,0.003268320000000019,0.08852711299999999,0.04031649200000001
357,0.173394142,0.007617378000000008,0.07828775399999999,0.03681168900000001
358,0.173280464,0.004668365000000008,0.08143879799999998,0.03369446200000001
359,0.16964816000000002,0.006159397000000011,0.07688746199999999,0.031382612000000004
360,0.179014127,0.005173698000000004,0.07097738199999998,0.03029768200000002
361,0.180329689,0.005047810000000014,0.06491282799999998,0.022283668000000006
362,0.174586518,0.005198231999999997,0.06040483299999999,0.02356317600000002
363,0.178266736,0.009210675000000001,0.056541488,0.024820044000000013
364,0.170808272,0.011178347000000005,0.054704156000000004,0.026518013000000007
365,0.17234581000000002,0.007186619000000005,0.050868843999999996,0.023607716
366,0.170519481,0.015663795000000008,0.04681102499999998,0.022389765000000006
367,0.171747059,0.014204677999999998,0.04068028399999998,0.022066709000000018
368,0.169361966,0.016494962000000002,0.038997915999999994,0.02069390900000001
369,0.173285251,0.018034980000000006,0.03294678499999998,0.024555225000000014
370,0.172010236,0.016865117000000013,0.030230672999999986,0.02371675000000001
371,0.17209820500000003,0.02361416800000002,0.025864735,0.021461248000000016
372,0.16958699800000002,0.03581677,0.026368188999999986,0.020523966000000005
373,0.177316049,0.043558437000000005,0.020959391999999993,0.020872694999999997
374,0.16983313000000003,0.048525014000000005,0.02194442399999999,0.016979046999999997
375,0.16659662700000002,0.06600883200000002,0.01780145899999999,0.01868007300000002
376,0.169800496,0.09455968000000001,0.017815975999999983,0.021970887999999994
377,0.168781706,0.20365579800000003,0.018109673999999992,0.02223609500000001
378,0.16743199,0.278981547,0.017472619999999994,0.027700640999999998
379,0.16451461800000003,0.231794305,0.015866912999999983,0.027775856000000015
380,0.16788646100000001,0.193977979,0.016569128999999988,0.034970694999999996
381,0.167738187,0.160922121,0.015349424,0.04884105900000002
382,0.17116654700000003,0.136609252,0.013077840999999979,0.151367674
383,0.167238068,0.12114995600000003,0.012735840999999998,0.319618871
384,0.16981527999999999,0.10269705300000001,0.012135325000000002,0.28759866500000003
385,0.16864836600000002,0.096753587,0.008478425999999983,0.23677369600000003
386,0.167813122,0.08647298,0.010860274000000003,0.19115472300000003
387,0.16690794300000003,0.07670363400000002,0.01604186199999999,0.16165152100000002
388,0.17172104200000002,0.072100152,0.010953937999999996,0.14787291000000002
389,0.16891127600000003,0.07124032900000002,0.011493395999999989,0.15952759700000002
390,0.17347239900000003,0.06641010800000002,0.01183817199999998,0.173492005
391,0.17409088800000003,0.06171570700000001,0.011557787999999986,0.17361895700000002
392,0.166323733,0.060254557000000014,0.012985334999999987,0.16593194100000003
393,0.16747376500000002,0.05043905200000001,0.010853974999999988,0.15281725899999998
394,0.16471536700000003,0.04392275200000001,0.014349873999999985,0.141411061
395,0.164873935,0.038812599,0.011330410999999985,0.12629659599999998
396,0.16914866800000003,0.03428104100000001,0.011587337000000003,0.12550038400000002
397,0.167473053,0.03533282900000001,0.012455540999999987,0.128171158
398,0.170578048,0.029453375000000004,0.008684787999999999,0.136878703
399,0.17646452800000004,0.026584437000000016,0.012421002999999986,0.142888317
400,0.173044047,0.023652779000000013,0.011700650999999979,0.14000406599999998
