,Time,WT,STIM1 KO\#1,STIM1 KO\#2,STIM2 KO\#1,STIM2 KO\#2
0,0.0,0.0042695080334221504,0.004861536200841259,0.0034233821379861967,0.003852440379089527,0.003152432815712476
1,0.029617,0.004218601131883087,0.004971292103391531,0.003401977678456284,0.0038252811831737715,0.0029872256232155205
2,0.062983,0.004072606776940801,0.004774751158053667,0.0032926528996044253,0.003472171546682931,0.0028228282611657985
3,0.096317,0.0041579805012595715,0.004847764214897001,0.003290239964533681,0.0048863617669096665,0.0038574908991533927
4,0.1296,0.004282190429235576,0.005175726578668418,0.003568075029751824,0.004918858923044966,0.0038082868782482204
5,0.162983,0.004391757408818048,0.004854727768962328,0.003398087342491713,0.004712941341701245,0.003602499927970934
6,0.196317,0.00440630812621365,0.004650760405160493,0.003239036805365979,0.004367618752237573,0.0033352203872090247
7,0.229633,0.00429050693399862,0.0048784679655857355,0.0032643905725670557,0.004098028819822651,0.0031578397621529627
8,0.262967,0.00425621970493889,0.0049285627339146565,0.0032501975591320053,0.0036217776808271274,0.0028904395810974612
9,0.296267,0.004165440619968889,0.004952254049289113,0.0033344834219237074,0.0037254283281444546,0.0029490663628775494
10,0.329633,0.004226531044419168,0.004806787213569781,0.0033801903489843726,0.003262184293679311,0.0025860276551819103
11,0.36295,0.004218032368929105,0.005105788896844844,0.003862157583992296,0.0031327151772359047,0.0025160241608511813
12,0.396317,0.004283384891665201,0.005467087608318081,0.004122297630899192,0.0033060658923810674,0.0026854414844454085
13,0.429617,0.004231595339287311,0.005250030906508727,0.003970991661732881,0.003220419539940172,0.002570489618583955
14,0.462967,0.0042486581253267834,0.005244846716840182,0.0037926788980874085,0.0030061441969453707,0.002429695294298799
15,0.4963,0.004013304614432927,0.004993309280165685,0.0033014608816050606,0.0032226608697481242,0.0025960629256980105
16,0.529617,0.004162375401085479,0.005131583669759258,0.003534383351130964,0.0034227968632272033,0.0027097158056873984
17,0.562917,0.004222543281329023,0.0050505715118551306,0.0031611648237622678,0.0034933522613152684,0.00273331087963089
18,0.596283,0.004213529638909502,0.005045020351557797,0.0031692271586143553,0.0038805021533233255,0.003001463503884954
19,0.6296,0.004155544704727484,0.005316634366016061,0.003674364651485408,0.004488557859338453,0.0034735644658055315
20,0.662933,0.004219937054713673,0.0057228566145548845,0.004552334674122758,0.004835995308735947,0.003783559037364395
21,0.69625,0.004130270320746656,0.006000951689529929,0.00482901308625184,0.00461182807094851,0.003610611948983637
22,0.7296,0.003990973486275691,0.0054410603524430905,0.0041638585867722015,0.004301892778501557,0.0033890577349588585
23,0.762933,0.00414685266071928,0.005221669242713556,0.0036235017574919397,0.0038954504793096865,0.0030874713265621806
24,0.7963,0.003999362064384596,0.00534604697579598,0.0038389205056008216,0.00407995428917517,0.0031603215423406943
25,0.829583,0.004055345940224873,0.005665055771918646,0.004178990629866503,0.0037512793049549594,0.002992646542712434
26,0.862933,0.003973110040241809,0.00661053200945105,0.004663871013976609,0.003327923320881922,0.002707641589071209
27,0.896267,0.003964940808978066,0.006875794746996476,0.005032034684581321,0.0032544207954062075,0.002655817785694725
28,0.929633,0.003975801180292249,0.007053201248485664,0.0052542906080600155,0.0028764722935118304,0.0024114000829487986
29,0.96295,0.0040129773270429344,0.006879369092512641,0.005444989139091886,0.0026004612291631816,0.002228051267499303
30,0.996283,0.004102163109798548,0.006576019409227446,0.00529936634474872,0.0024782540690794883,0.0021417188127698323
31,1.0296,0.004239811894081647,0.006199638524158403,0.004729901141122221,0.0026090039692478425,0.0022271482170707242
32,1.062967,0.004164504383272152,0.005572565179220303,0.004128759442013089,0.00241056695449316,0.0021859653474765378
33,1.096283,0.004015550226468086,0.005217407351191785,0.003587000334575609,0.0034696454828916706,0.0029877073140970978
34,1.1296,0.004153479492279854,0.00477662646843866,0.0030230214493067163,0.0042406401900273605,0.0036946705429111294
35,1.162933,0.00390536730236615,0.004457641114503201,0.0027402129239469893,0.00379773562052556,0.003309611648439422
36,1.196283,0.003969507826601524,0.004234115408401414,0.0023834063162769138,0.003013920225788345,0.0027095712488948978
37,1.229617,0.003944989069008205,0.004150406056736469,0.00241302497349882,0.0027260291910376753,0.0024439719696172286
38,1.26295,0.003990513600400876,0.0037307658162611893,0.0020810826244816194,0.0023954558844227715,0.0022471001668988764
39,1.296283,0.003984215560357391,0.003760747895809141,0.0024989989183089333,0.002441000914001305,0.002223079223674577
40,1.329617,0.0039025269428260064,0.004103191862999006,0.0032617282636399967,0.002054526314555963,0.002000688428990304
41,1.36295,0.0040228621005686215,0.004116166430179182,0.003361543737398103,0.002041772231292131,0.0020034822221026735
42,1.396283,0.003945647305584389,0.0033414951588921016,0.0023684715130963007,0.0019637799063533024,0.0019527340347670567
43,1.42955,0.003959322254468864,0.0031855874584411858,0.002043595983745231,0.0017607155569290516,0.001848549469530501
44,1.46295,0.004093581961364775,0.0029122957909879584,0.002193714046625641,0.0018407526268610964,0.0018458160983288452
45,1.4963,0.003951272801500998,0.003190142989025481,0.0033900521664767774,0.001831740276632475,0.0018040418809649693
46,1.5296,0.004019895408810459,0.003334547141688448,0.003410913399534208,0.001631157682440455,0.0017492931501933012
47,1.56295,0.004148430425247505,0.0036632893967068064,0.0036638871730516206,0.0016619713579276265,0.0017645413590825453
48,1.596267,0.004343218790602118,0.00349808668875932,0.0033728439633449268,0.001631488166843774,0.0017412853863821504
49,1.629617,0.004265107517920327,0.003337172713876267,0.0032431997457794993,0.0016859705196220782,0.0018578220842302904
